cluster	status	loglr	df	p	p.adjust	genes
chr3:clu_6595_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	VPS8
chr3:clu_6596_+	Success	0.088462980490732	1	0.674028440150066	0.869250171615526	VPS8
chr3:clu_6597_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MAP3K13
chr3:clu_6598_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SENP2
chr3:clu_6599_+	Success	0.860570055043354	1	0.189546353899441	0.466807463651074	SENP2
chr3:clu_6600_+	Success	0.0321715067329933	2	0.968340490922706	1	EIF4A2
chr3:clu_6601_+	Success	2.44832251466414	2	0.0864384642064431	0.30428337977875	EIF4A2
chr3:clu_6602_+	Success	0.36131196651877	1	0.395284558049244	0.67978413162629	EIF4A2
chr3:clu_6603_+	Success	1.86859237948738	3	0.291277627022382	0.582948200636687	EIF4A2
chr3:clu_6604_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LPP
chr3:clu_6605_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	IL1RAP
chr3:clu_6606_+	Success	0.885617226845625	2	0.412459513611209	0.691563718901859	CCDC50
chr3:clu_6607_+	Success	0.441001130062432	4	0.927128569531799	0.99143336057044	OPA1
chr3:clu_6608_+	Success	6.52021349244751	2	0.00147335451871232	0.0245485132139594	OPA1
chr3:clu_6609_+	Success	2.72503744281858	7	0.605212417755138	0.826880989587877	MUC20-OT1,SDHAP2
chr3:clu_6610_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MUC20-OT1,SDHAP2
chr3:clu_6611_+	Not enough valid samples	NA	NA	NA	NA	MUC20-OT1,SDHAP2
chr3:clu_6612_+	Success	3.02889238456214	5	0.300636756066183	0.592818048379275	MUC20-OT1,SMBD1P
chr3:clu_6613_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr3:clu_6614_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr3:clu_6615_+	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_6616_+	Not enough valid samples	NA	NA	NA	NA	PIGX
chr3:clu_6617_+	Not enough valid samples	NA	NA	NA	NA	PIGX
chr3:clu_6618_+	Success	3.7188748284043	2	0.0242612505639538	0.148047110154788	SENP5
chr3:clu_6619_+	Success	0.556591728233684	2	0.573159221018802	0.806798891432402	SENP5
chr3:clu_6620_+	Success	0.00035301199704918	1	0.978801814388051	1	FYTTD1
chr3:clu_6621_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr3:clu_6622_+	Success	1.51275784788686	2	0.220301581161996	0.504498075114695	FYTTD1
chr3:clu_6623_+	Success	2.64410126746452	6	0.507415378827162	0.759252986991994	NA
chr3:clu_6624_+	Success	0.160414166591409	1	0.571110271809415	0.805737215872608	LRCH3
chr3:clu_6625_+	Not enough valid samples	NA	NA	NA	NA	LRCH3
chr3:clu_6626_+	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_6627_+	Success	0.459625704662301	1	0.337671604521647	0.629404404202689	RPL35A
chr3:clu_6628_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LMLN
chr3:clu_6629_+	Success	1.15358628339845	2	0.315503253958342	0.607160020100282	FAM157A
chr3:clu_6630_-	Success	0.310365251607436	3	0.891670629434113	0.975922594859949	CRBN
chr3:clu_6631_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SUMF1
chr3:clu_6632_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SUMF1
chr3:clu_6633_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SRGAP3
chr3:clu_6634_-	Not enough valid samples	NA	NA	NA	NA	SRGAP3
chr3:clu_6635_-	Success	0.24923860415629	2	0.779393984552627	0.928634652350513	SRGAP3
chr3:clu_6636_-	Success	2.92910499963716	2	0.0534448499062918	0.230763123446057	CAMK1
chr3:clu_6637_-	Success	1.24242992049176	1	0.114946587874468	0.355141323596228	SEC13
chr3:clu_6638_-	Success	7.47603654109253	4	0.00480165999015854	0.0519954612952289	ATP2B2
chr3:clu_6639_-	Success	7.54787912041138	5	0.00996091887459224	0.0836717185465748	ATP2B2
chr3:clu_6640_-	Success	0.0886020510863545	1	0.673787083188278	0.869221091056587	ATP2B2
chr3:clu_6641_-	Not enough valid samples	NA	NA	NA	NA	ATP2B2
chr3:clu_6642_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	VGLL4
chr3:clu_6643_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	VGLL4
chr3:clu_6644_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	VGLL4
chr3:clu_6645_-	Success	0.0787879964859712	2	0.924235844923353	0.990252690989307	RAF1
chr3:clu_6646_-	Success	1.96984867184347	2	0.139477961560894	0.394838288631517	RAF1
chr3:clu_6647_-	Success	3.12786284276444	2	0.0438113289698652	0.204766687203744	RPL32
chr3:clu_6648_-	Success	1.62859951825067	3	0.35364430514057	0.642701825815002	IQSEC1
chr3:clu_6649_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	IQSEC1
chr3:clu_6650_-	Success	0.0985008461040593	1	0.657151956713951	0.857154726148632	CHCHD4
chr3:clu_6651_-	Success	0.425999895879613	2	0.653116410123405	0.85445304783062	FGD5-AS1
chr3:clu_6652_-	Success	4.27647783492785	1	0.00344961675104675	0.0432266790408944	MRPS25
chr3:clu_6653_-	Success	0.669420823725034	2	0.512005033096147	0.761733924866905	RBSN
chr3:clu_6654_-	Not enough valid samples	NA	NA	NA	NA	RBSN
chr3:clu_6655_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	METTL6
chr3:clu_6656_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr3:clu_6657_-	Success	5.7542251414601	2	0.00316936146665469	0.0408005327793511	HACL1
chr3:clu_6658_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HACL1
chr3:clu_6659_-	Not enough valid samples	NA	NA	NA	NA	HACL1
chr3:clu_6660_-	Success	3.42164300044351	4	0.144405256061621	0.403963256506785	ANKRD28
chr3:clu_6661_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	DPH3
chr3:clu_6662_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TBC1D5
chr3:clu_6663_-	Success	0.0482307203346863	2	0.952913905097747	1	TBC1D5
chr3:clu_6664_-	Success	7.5092202888145	8	0.0587878846405612	0.243088858336471	TBC1D5
chr3:clu_6665_-	Success	0.015473628847019	1	0.860358107203638	0.963158248689367	SATB1
chr3:clu_6666_-	Success	2.94115259679938	3	0.117478867087976	0.358619699531717	SATB1,TBC1D5
chr3:clu_6667_-	Success	13.0478545290862	4	3.02690491557701e-05	0.0018072402878298	NKIRAS1
chr3:clu_6668_-	Success	1.12791693004692	7	0.944335147607551	0.998437682105901	THRB
chr3:clu_6669_-	Success	1.46313497131223	4	0.570238802510278	0.805685381625674	THRB
chr3:clu_6670_-	Success	0.359928587362447	2	0.697726150756669	0.88395095862453	TOP2B
chr3:clu_6671_-	Success	0.00602078970882758	1	0.912620231558117	0.984039874325236	TOP2B
chr3:clu_6672_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NEK10
chr3:clu_6673_-	Success	0.495293859078515	2	0.60939180566781	0.829716552848255	SLC4A7
chr3:clu_6674_-	Success	1.8857167538406	2	0.151720274358686	0.41382298300142	SLC4A7
chr3:clu_6675_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SLC4A7
chr3:clu_6676_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SLC4A7
chr3:clu_6677_-	Success	1.13595578509535	1	0.131737323374286	0.384233703528973	AZI2
chr3:clu_6678_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	GLB1,TMPPE
chr3:clu_6679_-	Success	4.4748226642871	2	0.0113922421967841	0.0903038052931217	UBP1
chr3:clu_6680_-	Success	1.96914627099613	2	0.139575965414244	0.394838288631517	CLASP2
chr3:clu_6681_-	Success	0.613229290201161	2	0.541599061507077	0.784384847699905	CLASP2
chr3:clu_6682_-	Not enough valid samples	NA	NA	NA	NA	CLASP2
chr3:clu_6683_-	Success	17.469467013234	2	2.58884991988811e-08	1.21277661631682e-05	CLASP2
chr3:clu_6684_-	Success	6.49099371602006	2	0.00151704075110499	0.0248354251995414	CLASP2
chr3:clu_6685_-	Success	1.88480027802689	4	0.43808399911852	0.710513307711076	CLASP2
chr3:clu_6686_-	Success	1.96704712584688	3	0.268669266193536	0.561109681453579	CLASP2
chr3:clu_6687_-	Success	0.0134394890696967	1	0.869772004288122	0.967798468933949	CLASP2
chr3:clu_6688_-	Success	5.81794161254402	2	0.0029737199171116	0.0392840657162898	CLASP2
chr3:clu_6689_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TRANK1
chr3:clu_6690_-	Success	0.735618189365596	4	0.831724074561125	0.94918476127549	LRRFIP2
chr3:clu_6691_-	Success	0.214944184320302	2	0.806586459092384	0.940837298577402	LRRFIP2
chr3:clu_6692_-	Success	0.0562847784871394	1	0.737237483697763	0.904718860174874	LRRFIP2
chr3:clu_6693_-	Success	3.62422224987586	1	0.00709624571389249	0.0673148542018773	LRRFIP2
chr3:clu_6694_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ITGA9-AS1
chr3:clu_6695_-	Not enough valid samples	NA	NA	NA	NA	ITGA9-AS1
chr3:clu_6696_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PLCD1
chr3:clu_6697_-	Success	0.614198041467489	2	0.541074640788032	0.784015514851121	ACAA1
chr3:clu_6698_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SEC22C
chr3:clu_6699_-	Not enough valid samples	NA	NA	NA	NA	HHATL
chr3:clu_6700_-	Success	2.53733109638051	3	0.166410941298412	0.437017090343826	RP4-613B23.5,HIGD1A,RP11-70C1.3
chr3:clu_6701_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	POMGNT2
chr3:clu_6702_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ANO10
chr3:clu_6703_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZDHHC3
chr3:clu_6704_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZDHHC3
chr3:clu_6705_-	Not enough valid samples	NA	NA	NA	NA	LZTFL1
chr3:clu_6706_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MYL3
chr3:clu_6707_-	Success	0.232038451872256	1	0.495724765109818	0.751063578186197	CCDC12
chr3:clu_6708_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SETD2
chr3:clu_6709_-	Success	2.79220128522138	2	0.0612861570084526	0.249402823958471	SETD2
chr3:clu_6710_-	Success	0.671713543745113	2	0.510832493572434	0.760814352129157	SMARCC1
chr3:clu_6711_-	Not enough valid samples	NA	NA	NA	NA	SCAP
chr3:clu_6712_-	Success	2.35594111865748	2	0.094804242495764	0.319511807857888	ELP6
chr3:clu_6713_-	Success	0.127366318914937	1	0.613762220621279	0.832424801936235	CSPG5
chr3:clu_6714_-	Success	0.00864272736470184	1	0.895400226509721	0.977588271682359	SMARCC1
chr3:clu_6715_-	Success	4.15407722869577	3	0.04005442245065	0.195614621270616	MAP4
chr3:clu_6716_-	Success	3.58360503131757	4	0.127311400906414	0.37726720445325	MAP4
chr3:clu_6717_-	Success	1.84901669030148	2	0.157391855185301	0.421560986801186	MAP4
chr3:clu_6718_-	Success	0.00166590977073611	1	0.953970136667476	1	MAP4
chr3:clu_6719_-	Success	0.191430144339165	2	0.825777308311285	0.947424038186438	MAP4
chr3:clu_6720_-	Success	9.10783895467284	1	1.9724845682947e-05	0.00134971135066457	MAP4
chr3:clu_6721_-	Success	0.679130498922859	2	0.507057687951028	0.759252986991994	MAP4
chr3:clu_6722_-	Success	1.34644517126446	1	0.100796824296721	0.330294082310632	MAP4
chr3:clu_6723_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CCDC51
chr3:clu_6724_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SHISA5
chr3:clu_6725_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SLC26A6
chr3:clu_6726_-	Success	1.59461579820868	1	0.0741248465561485	0.282452756590998	NCKIPSD
chr3:clu_6727_-	Success	0.000955646552313283	1	0.965128921333845	1	IP6K2
chr3:clu_6728_-	Not enough valid samples	NA	NA	NA	NA	IP6K2
chr3:clu_6729_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	QRICH1
chr3:clu_6730_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	USP19
chr3:clu_6731_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	USP19
chr3:clu_6732_-	Success	1.61302468216741	2	0.199283931008312	0.476427929979098	USP4
chr3:clu_6733_-	Success	0.12947854365018	1	0.610837556673698	0.830281394164786	USP4
chr3:clu_6734_-	Success	3.08129897970502	6	0.40522460805096	0.686135514184095	RHOA
chr3:clu_6735_-	Success	0.433089122629895	2	0.648502692963931	0.851837886748608	IP6K1
chr3:clu_6736_-	Not enough valid samples	NA	NA	NA	NA	MON1A
chr3:clu_6737_-	Success	0.514112004198751	3	0.794423020176987	0.935582533630965	C3orf18
chr3:clu_6738_-	Success	1.25158766082109	5	0.776016785614029	0.926364438823076	PCBP4,RP11-155D18.12
chr3:clu_6739_-	Success	1.57007245016189	1	0.0763870212151985	0.285572105095494	BAP1
chr3:clu_6740_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PBRM1
chr3:clu_6741_-	Not enough valid samples	NA	NA	NA	NA	PBRM1
chr3:clu_6742_-	Success	1.39443247638792	2	0.247973727386182	0.536659559268603	PBRM1
chr3:clu_6743_-	Success	4.07774118730526	4	0.0860458768887898	0.30374968960946	PBRM1
chr3:clu_6744_-	Not enough valid samples	NA	NA	NA	NA	GLT8D1
chr3:clu_6745_-	Success	0.247763931649388	2	0.780544183308492	0.929216758092361	NEK4
chr3:clu_6746_-	Success	0.0770963295092599	1	0.69456047499954	0.881558335378278	TKT
chr3:clu_6747_-	Success	4.25489762942379	2	0.0141945437748279	0.104528139768684	ERC2
chr3:clu_6748_-	Success	1.13655811475041	2	0.32092169874518	0.612391826429154	ERC2
chr3:clu_6749_-	Success	0.0543821236915676	1	0.741555432316584	0.907718313033099	ERC2
chr3:clu_6750_-	Not enough valid samples	NA	NA	NA	NA	TASOR
chr3:clu_6751_-	Success	1.53218403508254	3	0.381806967172722	0.669123577001979	TASOR
chr3:clu_6752_-	Success	-0.169286281824043	2	1	1	TASOR
chr3:clu_6753_-	Not enough valid samples	NA	NA	NA	NA	ARHGEF3
chr3:clu_6754_-	Success	-0.234494269687275	2	1	1	PDHB
chr3:clu_6755_-	Success	11.6996305545499	3	3.33388578871689e-05	0.00191541174087602	FAM107A
chr3:clu_6756_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FHIT
chr3:clu_6757_-	Success	7.49443518010321	2	0.000556170764705607	0.0134363789173346	CADPS
chr3:clu_6758_-	Success	4.82023557312641	5	0.0860873504541754	0.30374968960946	CADPS
chr3:clu_6759_-	Success	8.53233604376919	4	0.00187781534030435	0.0286613920362242	CADPS
chr3:clu_6760_-	Success	1.10746643692892	2	0.330394978092439	0.622364805624174	CADPS
chr3:clu_6761_-	Success	1.86294893188642	3	0.292623905835713	0.583905500176767	THOC7
chr3:clu_6762_-	Success	3.25377156850118	3	0.0893654955272101	0.309049328654577	PSMD6
chr3:clu_6763_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PRICKLE2
chr3:clu_6764_-	Not enough valid samples	NA	NA	NA	NA	MAGI1
chr3:clu_6765_-	Success	2.14971805636378	3	0.230893092062931	0.516203719039372	MAGI1
chr3:clu_6766_-	Success	0.497011284345604	1	0.318761206981112	0.60969087641802	MAGI1
chr3:clu_6767_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MAGI1
chr3:clu_6768_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MAGI1
chr3:clu_6769_-	Success	0.145101799346094	1	0.590090088997683	0.818266269034002	LRIG1
chr3:clu_6770_-	Success	0.00487406503202692	1	0.921350569135063	0.989061296921031	TMF1
chr3:clu_6771_-	Success	0.100893101061502	2	0.904029667532532	0.981736698897446	UBA3
chr3:clu_6772_-	Not enough valid samples	NA	NA	NA	NA	FRMD4B
chr3:clu_6773_-	Success	0.177910804058683	1	0.550836015202232	0.79231346615727	FOXP1,RP11-79P21.2
chr3:clu_6774_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FOXP1,RP11-79P21.2
chr3:clu_6775_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FOXP1,RP11-79P21.2
chr3:clu_6776_-	Not enough valid samples	NA	NA	NA	NA	FOXP1,RP11-79P21.2
chr3:clu_6777_-	Success	1.98905255246791	4	0.408977111190719	0.689363577955017	EIF4E3,RP11-79P21.2
chr3:clu_6778_-	Success	1.91557467499479	1	0.0503084238147656	0.222013261617335	RP11-79P21.2,EIF4E3
chr3:clu_6779_-	Not enough valid samples	NA	NA	NA	NA	EIF4E3,RP11-79P21.2
chr3:clu_6780_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PDZRN3
chr3:clu_6781_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF717
chr3:clu_6782_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ROBO1
chr3:clu_6783_-	Success	0.00316767501044524	2	0.996837336778738	1	ROBO1
chr3:clu_6784_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ROBO1
chr3:clu_6785_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ROBO1
chr3:clu_6786_-	Success	1.97951272819125	2	0.138136530951705	0.393108165184993	CGGBP1
chr3:clu_6787_-	Not enough valid samples	NA	NA	NA	NA	RIOX2
chr3:clu_6788_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RIOX2
chr3:clu_6789_-	Success	30.7446177917482	9	6.91711215717691e-10	4.84632462441181e-07	CLDND1,RP11-227H4.8
chr3:clu_6790_-	Success	0.714772850619795	1	0.231838594581126	0.516989030025286	RP11-227H4.8,CPOX,RP11-227H4.9
chr3:clu_6791_-	Success	2.46514931844831	5	0.424445794520337	0.69880370062959	SENP7
chr3:clu_6792_-	Success	1.10837196174339	2	0.330095932658165	0.622186391175557	SENP7
chr3:clu_6793_-	Success	1.31241309709768	1	0.105204024371031	0.338649127043033	ZBTB11
chr3:clu_6794_-	Not enough valid samples	NA	NA	NA	NA	CBLB
chr3:clu_6795_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LINC00882
chr3:clu_6796_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LINC00882
chr3:clu_6797_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LINC00882
chr3:clu_6798_-	Success	10.5354506989461	2	2.65773635471484e-05	0.00165159330614422	CD47
chr3:clu_6799_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NEPRO
chr3:clu_6800_-	Not enough valid samples	NA	NA	NA	NA	CFAP44
chr3:clu_6801_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CFAP44,RP11-553D4.3
chr3:clu_6802_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SPICE1,RP11-553D4.3
chr3:clu_6803_-	Success	2.5347997422034	1	0.0243490088938835	0.148172116726517	NAA50
chr3:clu_6804_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CCDC191
chr3:clu_6805_-	Success	3.19818102779277	3	0.0938405680772317	0.318022569401106	ZBTB20
chr3:clu_6806_-	Not enough valid samples	NA	NA	NA	NA	ZBTB20
chr3:clu_6807_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZBTB20
chr3:clu_6808_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZBTB20
chr3:clu_6809_-	Success	0.55985337416314	2	0.571292823996374	0.805737215872608	LSAMP
chr3:clu_6810_-	Not enough valid samples	NA	NA	NA	NA	RP11-384F7.2
chr3:clu_6811_-	Success	0.0273457760567908	1	0.815091920495008	0.944566496730954	IGSF11
chr3:clu_6812_-	Not enough valid samples	NA	NA	NA	NA	IGSF11
chr3:clu_6813_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	B4GALT4
chr3:clu_6814_-	Success	0.156737153892209	2	0.854928743980375	0.959372775168691	GSK3B
chr3:clu_6815_-	Success	0.764558971892711	2	0.465539201578874	0.731836277133542	GSK3B
chr3:clu_6816_-	Success	0.938016030269637	2	0.391403598450497	0.676596058632849	RABL3
chr3:clu_6817_-	Success	1.06396872910659	2	0.345083545945445	0.636257582442555	GOLGB1
chr3:clu_6818_-	Success	7.43575192876779	7	0.0376822687215134	0.189813909440874	GOLGB1
chr3:clu_6819_-	Success	0.0189049323953725	1	0.84582543046193	0.954525912163932	GOLGB1
chr3:clu_6820_-	Success	0.0167689633722148	1	0.854693168383743	0.959372775168691	GOLGB1
chr3:clu_6821_-	Success	2.83713045853608	2	0.0585935616120961	0.242744755250113	IQCB1
chr3:clu_6822_-	Success	3.41888395231115	2	0.0327489639567015	0.173578059613849	IQCB1
chr3:clu_6823_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	KPNA1
chr3:clu_6824_-	Success	2.10001845875604	1	0.0404230993129992	0.196783912722754	KPNA1
chr3:clu_6825_-	Success	0.150986705115884	1	0.582647906624997	0.813658040246615	MYLK
chr3:clu_6826_-	Success	0.000487620300589242	1	0.975087038173255	1	MYLK
chr3:clu_6827_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CCDC14
chr3:clu_6828_-	Success	2.3461760662417	3	0.195761345343466	0.473653791474656	ZNF148
chr3:clu_6829_-	Success	1.07556273640148	2	0.341105748659972	0.632164295508651	ZNF148
chr3:clu_6830_-	Success	2.59266480092788	2	0.074820392741256	0.283721165500778	SLC41A3
chr3:clu_6831_-	Not enough valid samples	NA	NA	NA	NA	ALDH1L1
chr3:clu_6832_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr3:clu_6833_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MGLL
chr3:clu_6834_-	Success	0.587002538351499	1	0.278579830737788	0.570269300569118	MGLL
chr3:clu_6835_-	Success	0.309607908218936	1	0.43133884278413	0.704961079723711	MGLL
chr3:clu_6836_-	Success	3.17300378000073	1	0.0117645769097966	0.0924468043621438	CNBP
chr3:clu_6837_-	Success	2.66209394403541	3	0.149540553396266	0.411085057581942	CNBP
chr3:clu_6838_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RPL32P3
chr3:clu_6839_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RPL32P3
chr3:clu_6840_-	Not enough valid samples	NA	NA	NA	NA	MBD4
chr3:clu_6841_-	Not enough valid samples	NA	NA	NA	NA	TMCC1
chr3:clu_6842_-	Success	1.30731316140145	1	0.105882464474523	0.340279163497309	TMCC1
chr3:clu_6843_-	Success	5.18056044666855	6	0.110245229233317	0.34776509681207	TMCC1
chr3:clu_6844_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CPNE4
chr3:clu_6845_-	Not enough valid samples	NA	NA	NA	NA	NPHP3-ACAD11,ACAD11
chr3:clu_6846_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NPHP3-ACAD11,NPHP3
chr3:clu_6847_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NPHP3,NPHP3-ACAD11
chr3:clu_6848_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NPHP3-ACAD11,NPHP3
chr3:clu_6849_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TOPBP1
chr3:clu_6850_-	Success	0.484816726879444	1	0.324771611479175	0.615580178620659	RAB6B
chr3:clu_6851_-	Success	0.936785261907971	2	0.391885622185046	0.676661026114808	RYK
chr3:clu_6852_-	Success	0.823641646508804	1	0.199329093113253	0.476427929979098	RYK
chr3:clu_6853_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AMOTL2
chr3:clu_6854_-	Success	0.671779822528151	1	0.246407191887266	0.534525836354454	ANAPC13
chr3:clu_6855_-	Success	5.81894438884001	3	0.00873236777031191	0.0775220404099119	CEP70
chr3:clu_6856_-	Not enough valid samples	NA	NA	NA	NA	PIK3CB
chr3:clu_6857_-	Success	1.34853061090564	2	0.259621465458212	0.553335366593996	COPB2
chr3:clu_6858_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NMNAT3
chr3:clu_6859_-	Success	0.0629966323235749	1	0.722623079282067	0.896653331872002	TFDP2
chr3:clu_6860_-	Success	1.08381026063944	2	0.338304040190832	0.629726446353463	TFDP2
chr3:clu_6861_-	Success	1.42984295449605	3	0.413768565354513	0.691563718901859	TFDP2
chr3:clu_6862_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	GK5
chr3:clu_6863_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	GK5
chr3:clu_6864_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PLOD2
chr3:clu_6865_-	Success	1.03059870781317	4	0.724503976744946	0.897341716163662	PLOD2
chr3:clu_6866_-	Success	0.418734237126159	1	0.36012179355569	0.648283098656267	PLOD2
chr3:clu_6867_-	Success	1.09613161052459	2	0.33416125252379	0.62635950380729	PLSCR4
chr3:clu_6868_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PLSCR4
